,id,epoch,sat_id,x,y,z,Vx,Vy,Vz,x_sim,y_sim,z_sim,Vx_sim,Vy_sim,Vz_sim
1065,1926,2014-01-02T13:48:07.394,1,-27547.409434800542,10212.89846227316,-9828.485134706389,-1.358576913436878,-2.054824807108877,0.8844972106507104,-27299.15518833748,10403.009920189781,-9879.60673672593,-1.3830906488140804,-2.073218950737493,0.8705720593738048
1066,1927,2014-01-02T14:09:19.239,1,-28973.30989667895,7499.348910192398,-8601.881985741633,-0.8808901631251578,-2.204255106383348,1.040503390714869,-28754.821351532733,7662.1331611237365,-8668.16599354917,-0.9026113370781476,-2.228132476663011,1.0296675897601608
1067,1928,2014-01-02T14:30:31.084,1,-29780.149823883014,4625.990964446555,-7191.231174057797,-0.3843578905143015,-2.3063206036380484,1.17413455255966,-29587.22051896765,4755.218709496762,-7268.737818503581,-0.4023668514518909,-2.334522479644343,1.1663349478091174
1068,1929,2014-01-02T14:51:42.929,1,-29940.87644639122,1653.039647953701,-5624.493281918742,0.1360920574069708,-2.36048921932646,1.2859007787032208,-29768.196639739326,1744.0062564860505,-5709.394491094617,0.1226129317427538,-2.3917788530022266,1.2810496314459463
1069,1930,2014-01-02T15:12:54.773,1,-29421.12212416372,-1356.3210519313761,-3930.0713922576506,0.6869068422601255,-2.362515648791729,1.3745403432118273,-29262.397016142106,-1306.6463621806295,-4018.700372274873,0.6786901239438075,-2.3954927138354423,1.3725074027985689
1070,1931,2014-01-02T15:34:06.618,1,-28177.376824655665,-4330.629310895835,-2139.367089327372,1.276038925371125,-2.303370829162374,1.43646525990251,-28025.44718666828,-4323.327337899221,-2228.285650494778,1.2737084923793234,-2.336354996874664,1.437057562239666
1071,1932,2014-01-02T15:55:18.463,1,-26155.017106038093,-7182.7993517200475,-290.40761349380267,1.912996751209328,-2.1670092588619907,1.46457075419124,-26002.049296410707,-7216.550378002213,-376.50761587240197,1.9169733346367828,-2.197877799500055,1.4674976258188397
1072,1933,2014-01-02T16:16:30.308,1,-23286.55138778995,-9798.750742624587,1566.332402411532,2.6083150360102616,-1.9260524059321984,1.445834331869992,-23124.431693736627,-9869.137951944946,1485.6709568167985,2.6185710830402606,-1.952016162036842,1.4506543453308136
1073,1934,2014-01-02T16:37:42.153,1,-19491.6497038658,-12018.26904374069,3357.6562932966444,3.3708324402208034,-1.533440805044614,1.356403046837252,-19312.87404419113,-12116.766351683056,3284.3358451607073,3.3863094466529082,-1.5507834316734184,1.362468723236309
1074,1935,2014-01-02T16:58:53.998,1,-14684.515449764182,-13600.779367104951,4968.107047004009,4.197299670148237,-0.906207212751288,1.1512333243371058,-14484.254041198501,-13713.480532271109,4903.059716742774,4.214543574884048,-0.9102271348239078,1.1577463249802091
1075,1936,2014-01-02T17:20:05.842,1,-8808.237883113346,-14162.538576877458,6200.801311571226,5.034668509775964,0.1039054147928554,0.7423274596173727,-8589.061304791705,-14269.489854062498,6144.148987312075,5.0448815709369965,0.1174800845668476,0.7491158729024674
1076,1937,2014-01-02T17:41:17.687,1,-1966.284233734868,-13072.224852343292,6700.493421296725,5.645797770987397,1.738148706559546,-0.037483805083524536,-1747.5559342732665,-13151.915173254807,6654.428248412484,5.631279735776273,1.7649671910479643,-0.025703641038982674
1077,1938,2014-01-02T18:02:29.532,1,5131.222706401556,-9398.632381093385,5854.581669252119,5.22687186784858,4.143194907859991,-1.394633552218364,5308.384975168446,-9452.850985170646,5837.436087927972,5.1799261934703615,4.146554723036411,-1.3546475279719197
1078,1939,2014-01-02T18:23:41.377,1,10291.64549418035,-2642.359323622457,3046.910552449595,2.463480691457029,6.206790976398548,-2.940457433321471,10430.7267857516,-2730.68650232337,3115.2144407133333,2.47494747576616,6.1565402257294295,-2.849760928517725
1079,1940,2014-01-02T18:44:53.222,1,10952.04292570759,5269.3658102836025,-1093.974838236215,-1.277051013942895,5.812822345084037,-3.321185259643404,11179.035145704756,5138.64804060691,-914.7630558519304,-1.1660895300266354,5.812986490207013,-3.2534534236990518
1080,1941,2014-01-02T19:06:05.066,1,7810.8998096861205,11570.80786511531,-4971.910477077294,-3.3517608943435,4.0472930396725175,-2.701446895292679,8179.470213212786,11485.28058191744,-4743.639873172226,-3.253397003300916,4.109193098338626,-2.689797710464127
1081,1942,2014-01-02T19:27:16.911,1,3017.292705851919,15647.589616143667,-7916.767502054409,-4.030251966574661,2.430957830348214,-1.9409291162214308,3481.9250978086684,15652.798678010244,-7695.825565226128,-3.9772004230293607,2.5056533357300643,-1.9600290494466943
1082,1943,2014-01-02T19:48:28.756,1,-2178.393766876818,17928.8320306155,-9961.182959271271,-4.074694139163319,1.2184670533646789,-1.296971746751314,-1670.3873652916575,18024.129859037,-9773.53146465263,-4.057014928315026,1.2835491905233125,-1.3280817280908015
1083,1944,2014-01-02T20:09:40.601,1,-7237.245645859082,18881.31030217863,-11270.543695717572,-3.852473458984949,0.3232803070952659,-0.7811980494423227,-6722.699379408303,19049.6428095475,-11125.165430382029,-3.8576822697226616,0.3728067291822032,-0.8155794625167117
1084,1945,2014-01-02T20:30:52.446,1,-11929.56550643248,18844.389522787882,-11990.718210951687,-3.51363411828698,-0.3508909169890226,-0.3656347609387906,-11431.663399018873,19065.408413774847,-11888.89940998443,-3.5328793945640777,-0.31721394333712466,-0.3993831219412399
1085,1946,2014-01-02T20:52:04.290,1,-16152.303434427,18054.06398421345,-12232.103473543359,-3.120554198925833,-0.8702240644341583,-0.02461893248778542,-15684.964934684209,18308.327052415287,-12171.66200491981,-3.1479805194390025,-0.8510400764005027,-0.05595043781504845
1086,1947,2014-01-02T21:13:16.135,1,-19855.79730675309,16678.22151712665,-12076.97891062554,-2.699896061322073,-1.277227242564054,0.2604498479203921,-19426.778725102853,16948.323893328547,-12054.139919605957,-2.731565096951829,-1.2708193853123118,0.23236246271917946
1087,1948,2014-01-02T21:34:27.980,1,-23013.11731014994,14841.13171604689,-11587.80817472741,-2.2627733114162383,-1.59914714624775,0.5024362376680765,-22625.95181391011,15111.868524841882,-11598.069618237307,-2.2959260329852182,-1.6038265704528087,0.4779681998917518
1088,1949,2014-01-02T21:55:39.825,1,-25606.26882930088,12639.037508066209,-10813.42905926302,-1.8129795958049708,-1.853514850995161,0.7101457332785229,-25261.46229412249,12897.294032344078,-10851.980233934048,-1.8455859045651857,-1.8677104934718016,0.6894488162059531
1089,1950,2014-01-02T22:16:51.670,1,-27619.438669387207,10150.23797003128,-9793.399549459768,-1.350528872558488,-2.0514225189538284,0.8895238745011675,-27315.214304352245,10384.840093319222,-9855.33304174804,-1.3810146893141255,-2.0736698296946887,0.8726340373025591
1090,1951,2014-01-02T22:38:03.514,1,-29035.31682495995,7441.985072766697,-8561.120080966186,-0.8732189824784228,-2.199370584339853,1.04440025960145,-28768.084215134404,7643.590403776391,-8641.545717368503,-0.9002985418012243,-2.228263932500332,1.0312884958020172
1091,1952,2014-01-02T22:59:15.359,1,-29832.763533792437,4575.648643876012,-7146.239499584637,-0.3772942154886872,-2.300205566798252,1.176886567086755,-29597.41773437749,4736.709671672394,-7240.3532632666365,-0.3998664307050927,-2.334333308683085,1.167480470422
1092,1953,2014-01-02T23:20:27.204,1,-29985.003334259087,1611.121880483713,-5576.737711910921,0.1423409411679688,-2.35340064759097,1.287492354455295,-29775.12068057142,1725.9413875513465,-5679.874873780677,0.1252521732920901,-2.3912647381615817,1.2816801402063465
1093,1954,2014-01-02T23:41:39.049,1,-29457.922124238463,-1388.7505111221246,-3881.038409003629,0.6921485895050051,-2.354733238169798,1.374954599854278,-29265.904188606557,-1323.8491653329472,-3988.730007868092,0.6814160157114533,-2.3946461531797216,1.3725753990497431
1094,1955,2014-01-03T00:02:50.894,1,-28208.2463014865,-4352.888434432021,-2090.565142729001,1.280094629620639,-2.29521964646176,1.435684900602417,-28025.464877095717,-4339.238564972765,-2198.615863041537,1.2764605715056625,-2.335165292788868,1.4365046498787621
1095,1956,2014-01-03T00:24:02.738,1,-26181.56713613525,-7194.664400330517,-243.3660040648307,1.9157107214430351,-2.15889110669311,1.462581005952064,-25998.590813912306,-7230.72498185782,-347.9728967187984,1.919675613413876,-2.196331356273644,1.4662507481943594
1096,1957,2014-01-03T00:45:14.583,1,-23310.5604112274,-9800.58036510479,1610.070079650111,2.609588198854254,-1.918489324722509,1.44262836694952,-23117.62292556748,-9881.112298706219,1512.131482488168,2.6211202079608324,-1.9500977074864887,1.4486212225598685
1097,1958,2014-01-03T01:06:26.428,1,-19514.94493484507,-12011.18994333454,3396.545867539608,3.3707092813391637,-1.52712742312106,1.3519875667256172,-19303.00036331892,-12126.058141531079,3307.6510376107603,3.388553656990504,-1.548479887850052,1.3595334321219412
1098,1959,2014-01-03T01:27:38.273,1,-14708.673928736818,-13586.928627394187,5000.61849306875,4.196181798681545,-0.90203258543875,1.145618326278473,-14471.8447198877,-13719.59769486946,4921.995760369262,4.216242798684294,-0.9075392272166359,1.1537702081032968
1099,1960,2014-01-03T01:48:50.118,1,-8833.86606557885,-14145.216752121987,6225.370032824485,5.03378599868105,0.1050908811501994,0.7354065242929532,-8575.045573597463,-14271.966722380368,6157.293630910865,5.045629520319396,0.12050269304032413,0.7439665426397613
1100,1961,2014-01-03T02:10:01.962,1,-1991.572882163996,-13055.15723036723,6715.056810072077,5.647727310402782,1.7369778622542968,-0.04659461092076009,-1733.555845918477,-13150.432147523692,6660.272023942824,5.630366827781018,1.7681156055375549,-0.03200056999939787
1101,1962,2014-01-03T02:31:13.807,1,5110.884471708756,-9381.614691791972,5854.423349951709,5.231783646884635,4.145996808361202,-1.4096074399513807,5319.603758880815,-9447.60811484078,5834.873936034175,5.176299660606877,4.14914733231728,-1.3613252646881988
1102,1963,2014-01-03T02:52:25.652,1,10270.78795619466,-2615.725038596563,3022.234268009422,2.453287058206965,6.2173720953399085,-2.9627683943878003,10435.360420676428,-2723.248824428603,3105.142693958894,2.468431047435549,6.157164526410438,-2.854384695308372
1103,1964,2014-01-03T03:13:37.497,1,10903.69230545611,5302.913125466761,-1142.898250691913,-1.306103010537105,5.810155655052326,-3.3341306490051887,11174.847347562678,5145.265703941351,-928.2232775364428,-1.1729149084761166,5.8112322944987405,-3.2541576362606093
1104,1965,2014-01-03T03:34:49.342,1,7727.407397467187,11591.546379241621,-5028.008836750301,-3.375403638486952,4.031913112897277,-2.700782813781832,8167.587850339918,11488.832373824587,-4756.053433812981,-3.2585566073705334,4.106362644544963,-2.6877538772774283
1105,1966,2014-01-03T03:56:01.187,1,2910.7767544982867,15646.685421201533,-7967.0729521035155,-4.043045515084652,2.413525205988261,-1.933495261083715,3464.6324904100316,15652.590713816027,-7704.7163478737975,-3.9806093320484974,2.5026758640762643,-1.9567235352520864
1106,1967,2014-01-03T04:17:13.031,1,-2295.684301155459,17907.02513852264,-10000.190276935893,-4.079386358724509,1.203378129151183,-1.287110905133763,-1691.0934863626455,18020.238991686125,-9777.865311503272,-4.059043387004087,1.2807742403538285,-1.324314322598768
1107,1968,2014-01-03T04:38:24.876,1,-7356.906749151417,18842.43612499352,-11296.57093560392,-3.851903500605246,0.3115759600605111,-0.7708528212737008,-6745.282789096368,19042.41262312833,-11124.63043454248,-3.8586587548740248,0.3703461241117161,-0.8117374261465817
1108,1969,2014-01-03T04:59:36.721,1,-12046.2209487821,18792.786621337767,-12003.764794510058,-3.509733931876589,-0.3592443335060773,-0.3556598836170033,-11454.946893348597,19055.263010978768,-11883.539254294368,-3.5330416784760184,-0.319330367012643,-0.3956633301469944
1109,1970,2014-01-03T05:20:48.566,1,-16262.57268828749,17993.80248035944,-12232.9200701595,-3.1145800245851136,-0.8755472764905752,-0.01540511602230995,-15708.027412553318,18295.707455137708,-12161.707704351209,-3.14749808783476,-0.8528100813323429,-0.05246170462253085
1110,1971,2014-01-03T05:42:00.411,1,-19957.6088115373,16612.92188683604,-12066.66568568604,-2.692684829453647,-1.2798866797518702,0.2687169323704897,-19448.883302098708,16933.667333953726,-12039.930669452451,-2.7305619046713483,-1.2722492100182299,0.2355537424514363
1111,1972,2014-01-03T06:03:12.255,1,-23105.28891816979,14773.95940800923,-11567.633955615342,-2.254907246488818,-1.59948688891094,0.5096651937038231,-22646.4989508726,15095.602812690062,-11580.014174334308,-2.2944961084380475,-1.604923935880784,0.4808165606978726
1112,1973,2014-01-03T06:24:24.100,1,-25688.25142796505,12572.742822286533,-10784.74731524833,-1.804884848400492,-1.851843713446541,0.7162893487044626,-25279.958591314084,12879.837721135884,-10830.538005476032,-1.8438036075973725,-1.86848189268618,0.6919187494062535
1113,1974,2014-01-03T06:45:35.945,1,-27691.158573702767,10087.1988641465,-9757.609143007568,-1.342534165377068,-2.048018409983956,0.8945552167543558,-27331.25214937207,10366.604837639208,-9831.005666687559,-1.3789415955313993,-2.074119480470975,0.8746938766799802
1114,1975,2014-01-03T07:06:47.790,1,-29097.076704540483,7384.240535404636,-8519.647945309029,-0.8655923748074775,-2.1944906162499644,1.048300763360086,-28781.328824561613,7624.9841773767785,-8614.874779741102,-0.8979883715603364,-2.228393358272224,1.0329065836637972
1115,1976,2014-01-03T07:27:59.635,1,-29885.18122419013,4524.9175751255825,-7100.534300467284,-0.370266230852223,-2.294098133509324,1.179639937663572,-29607.599716867142,4718.140436708658,-7211.922183809052,-0.39736897085818895,-2.3341411464226884,1.1686223481660087
1116,1977,2014-01-03T07:49:11.479,1,-30028.97424764977,1568.805401023813,-5528.269026741378,0.1485623679174042,-2.346319623365195,1.289081696077709,-29782.033374178565,1707.8205704200336,-5650.3139094763355,0.12788754806175345,-2.3907466351915687,1.2823060988806871
1117,1978,2014-01-03T08:10:23.324,1,-29494.59655431338,-1421.586729197508,-3831.2981484094043,0.6973696012304884,-2.3469553464930293,1.3753615962741028,-29269.405474361338,-1341.1026270530485,-3958.7246155464186,0.6841364444800232,-2.3937946886913224,1.3726379086164358
1118,1979,2014-01-03T08:31:35.169,1,-28239.013823457284,-4375.556437917832,-2041.069319212099,1.2841334213515538,-2.287066984902844,1.434890540236771,-28025.484724154237,-4355.194131547123,-2168.9186083627937,1.2792047097386283,-2.3339700336583515,1.4359453576637022
1119,1980,2014-01-03T08:52:47.014,1,-26208.036348264657,-7206.93157187269,-195.6533688321308,1.9184071437668708,-2.1507632211711005,1.460568846278235,-25995.14632314417,-7244.93717574885,-319.41931758749536,1.922366391493408,-2.194779278861339,1.4649967858918245
1120,1981,2014-01-03T09:13:58.859,1,-23334.5160323277,-9802.793431725473,1654.443669735886,2.610834726880756,-1.9109070106523616,1.439389629056158,-23110.845307595948,-9893.118082109258,1538.6016106440766,2.623652915526793,-1.9481746682845609,1.446580773218298
1121,1982,2014-01-03T09:35:10.703,1,-19538.23264076768,-12004.46505811913,3436.0225962889813,3.3705377423789464,-1.520788341699759,1.347528141475965,-19293.182202542357,-12135.377824676614,3330.9668311800915,3.3907749259152946,-1.5461750079081231,1.3565916036097068
1122,1983,2014-01-03T09:56:22.548,1,-14732.910277728899,-13573.40158431513,5033.65506740927,4.194973871933263,-0.8978396804236113,1.139950740348099,-14459.524347247368,-13725.745814467493,4940.925700085064,4.217911167756927,-0.9048575338916658,1.1497905980307983
1123,1984,2014-01-03T10:17:34.393,1,-8859.725587313136,-14128.220378655007,6250.39785482074,5.032749144650738,0.1062437547719354,0.7284386026974412,-8561.162300002381,-14274.491910256858,6170.432032712948,5.0463396741722235,0.12350311052265645,0.7388217248792065
1124,1985,2014-01-03T10:38:46.238,1,-2017.3255499215304,-13038.54119256795,6730.044791991219,5.649459864618563,1.7356167257447053,-0.055700841764013465,-1719.7352976222546,-13149.043516543492,6666.125293801126,5.629421532770588,1.7712120006370342,-0.03827504318032063
1125,1986,2014-01-03T10:59:58.083,1,5089.9172598988625,-9365.452975872826,5854.766569088219,5.236701501549526,4.148363174747522,-1.424461652360405,5330.627669722516,-9442.54832265658,5832.367015867644,5.172691869473087,4.151657062964217,-1.3679536750183658
1126,1987,2014-01-03T11:21:09.927,1,10249.59540716025,-2590.4654930964953,2998.228242362379,2.443506123028246,6.227676676090081,-2.984971377095842,10439.882744188493,-2716.083694479063,3095.1919051642653,2.4620211082976997,6.157749866663365,-2.8589653175384067
1127,1988,2014-01-03T11:42:21.772,1,10855.523640422929,5334.970787982155,-1191.059666370215,-1.334807963985943,5.807543596609156,-3.3470228175205805,11170.685572210718,5151.619072969409,-941.5369173897199,-1.1796516298026507,5.809521470528518,-3.254864184861036
1128,1989,2014-01-03T12:03:33.617,1,7644.443831023644,11610.954274349773,-5083.289568214555,-3.398843119287994,4.0167051809045615,-2.700088057639228,8155.804467991637,11492.187074936304,-4768.33654300545,-3.263687551824794,4.103585665310239,-2.6857285951995307
